237,19,1918,,,1,SMAN 4 SIDRAP,,,,0,0,-
238,19,1918,,,1,SMAN 5 SIDRAP,,,,0,0,-
239,19,1918,,,1,SMAN 6 SIDRAP,,,,0,0,-
240,19,1918,,,1,SMAN 7 SIDRAP,,,,0,0,-
241,19,1918,,,1,SMAN 8 SIDRAP,,,,0,0,-
242,19,1918,,,1,SMAN 9 SIDRAP,,,,0,0,-
243,19,1918,,,1,SMAN 10 SIDRAP,,,,0,0,-
244,19,1918,,,1,SMAN 11 SIDRAP,,,,0,0,-
245,19,1919,,,1,SMAN 1 ENREKANG,,,,0,0,-
246,19,1919,,,1,SMAN 2 ENREKANG,,,,0,0,-
247,19,1919,,,1,SMAN 3 ENREKANG,,,,0,0,-
248,19,1919,,,1,SMAN 4 ENREKANG,,,,0,0,-
249,19,1919,,,1,SMAN 5 ENREKANG,,,,0,0,-
250,19,1919,,,1,SMAN 6 ENREKANG,,,,0,0,-
251,19,1919,,,1,SMAN 7 ENREKANG,,,,0,0,-
252,19,1919,,,1,SMAN 8 ENREKANG,,,,0,0,-
253,19,1919,,,1,SMAN 9 ENREKANG,,,,0,0,-
254,19,1919,,,1,SMAN 10 ENREKANG,,,,0,0,-
255,19,1919,,,1,SMAN 11 ENREKANG,,,,0,0,-
256,19,1919,,,1,SMAN 12 ENREKANG,,,,0,0,-
257,19,1920,,,1,SMAN 1 LUWU,,,,0,0,-
258,19,1920,,,1,SMAN 2 LUWU,,,,0,0,-
259,19,1920,,,1,SMAN 3 LUWU,,,,0,0,-
260,19,1920,,,1,SMAN 4 LUWU,,,,0,0,-
261,19,1920,,,1,SMAN 5 LUWU,,,,0,0,-
262,19,1920,,,1,SMAN 6 LUWU,,,,0,0,-
263,19,1920,,,1,SMAN 7 LUWU,,,,0,0,-
264,19,1920,,,1,SMAN 8 LUWU,,,,0,0,-
265,19,1920,,,1,SMAN 9 LUWU,,,,0,0,-
266,19,1920,,,1,SMAN 10 LUWU,,,,0,0,-
267,19,1920,,,1,SMAN 11 LUWU,,,,0,0,-
268,19,1920,,,1,SMAN 12 LUWU,,,,0,0,-
269,19,1920,,,1,SMAN 13 LUWU,,,,0,0,-
270,19,1920,,,1,SMAN 14 LUWU,,,,0,0,-
271,19,1920,,,1,SMAN 15 LUWU,,,,0,0,-
272,19,1920,,,1,SMAN 16 LUWU,,,,0,0,-
273,19,1920,,,1,SMAN 17 LUWU,,,,0,0,-
274,19,1920,,,1,SMAN 18 LUWU,,,,0,0,-
275,19,1920,,,1,SMAN 19 LUWU,,,,0,0,-
276,19,1921,,,1,SMAN 1 LUWU UTARA,,,,0,0,-
277,19,1921,,,1,SMAN 2 LUWU UTARA,,,,0,0,-
278,19,1921,,,1,SMAN 3 LUWU UTARA,,,,0,0,-
279,19,1921,,,1,SMAN 4 LUWU UTARA,,,,0,0,-
280,19,1921,,,1,SMAN 5 LUWU UTARA,,,,0,0,-
281,19,1921,,,1,SMAN 6 LUWU UTARA,,,,0,0,-
282,19,1921,,,1,SMAN 7 LUWU UTARA,,,,0,0,-
283,19,1921,,,1,SMAN 8 LUWU UTARA,,,,0,0,-
284,19,1921,,,1,SMAN 9 LUWU UTARA,,,,0,0,-
285,19,1921,,,1,SMAN 10 LUWU UTARA,,,,0,0,-
286,19,1921,,,1,SMAN 11 LUWU UTARA,,,,0,0,-
287,19,1921,,,1,SMAN 12 LUWU UTARA,,,,0,0,-
288,19,1921,,,1,SMAN 13 LUWU UTARA,,,,0,0,-
289,19,1921,,,1,SMAN 14 LUWU UTARA,,,,0,0,-
290,19,1921,,,1,SMAN 15 LUWU UTARA,,,,0,0,-
291,19,1921,,,1,SMAN 16 LUWU UTARA,,,,0,0,-
292,19,1921,,,1,SMAN 17 LUWU UTARA,,,,0,0,-
293,19,1921,,,1,SMAN 18 LUWU UTARA,,,,0,0,-
294,19,1921,,,1,SMAN 19 LUWU UTARA,,,,0,0,-
295,19,1922,,,1,SMAN 1 TANA TORAJA,,,,0,0,-
296,19,1922,,,1,SMAN 2 TANA TORAJA,,,,0,0,-
297,19,1922,,,1,SMAN 3 TANA TORAJA,,,,0,0,-
298,19,1922,,,1,SMAN 4 TANA TORAJA,,,,0,0,-
299,19,1922,,,1,SMAN 6 TANA TORAJA,,,,0,0,-
300,19,1922,,,1,SMAN 7 TANA TORAJA,,,,0,0,-
301,19,1922,,,1,SMAN 8 TANA TORAJA,,,,0,0,-
302,19,1922,,,1,SMAN 9 TANA TORAJA,,,,0,0,-
303,19,1922,,,1,SMAN 10 TANA TORAJA,,,,0,0,-
304,19,1922,,,1,SMAN 11 TANA TORAJA,,,,0,0,-
305,19,1922,,,1,SMAN 12 TANA TORAJA,,,,0,0,-
306,19,1922,,,1,SMAN 13 TANA TORAJA,,,,0,0,-
307,19,1922,,,1,SMAN 14 TANA TORAJA,,,,0,0,-
308,19,1923,,,1,SMAN 1 LUWU TIMUR,,,,0,0,-
309,19,1923,,,1,SMAN 2 LUWU TIMUR,,,,0,0,-
310,19,1923,,,1,SMAN 3 LUWU TIMUR,,,,0,0,-
311,19,1923,,,1,SMAN 4 LUWU TIMUR,,,,0,0,-
